date0,local_ip0,remote_asn0,flows0,date1,local_ip1,remote_asn1,flows1,date2,local_ip2,remote_asn2,flows2,date3,local_ip3,remote_asn3,flows3,date4,local_ip4,remote_asn4,flows4,date5,local_ip5,remote_asn5,flows5,date6,local_ip6,remote_asn6,flows6,date7,local_ip7,remote_asn7,flows7,date8,local_ip8,remote_asn8,flows8,date9,local_ip9,remote_asn9,flows9
803,0,3320,1,807,1,34320,1,830,2,8220,1,,,,,,,,,,,,,,,,,831,7,2914,2,906,8,30176,19,808,9,16966,3
803,0,3561,68,808,1,3265,1404,830,2,11414,12,,,,,,,,,,,,,,,,,831,7,3356,2,906,8,30217,92,808,9,17231,4
803,0,3595,1,808,1,3561,9,830,2,11840,1,,,,,,,,,,,,,,,,,831,7,3561,9,906,8,35845,2,808,9,19893,2
803,0,3671,6,808,1,3595,1,830,2,13680,18,,,,,,,,,,,,,,,,,831,7,3582,13,906,8,36856,4,808,9,20940,3
803,0,4134,2,808,1,4134,5,830,2,15169,4,,,,,,,,,,,,,,,,,831,7,3701,2,907,8,3,15,808,9,22849,20
803,0,4323,3,808,1,4323,1,830,2,17443,65,,,,,,,,,,,,,,,,,831,7,4264,1,907,8,8,5,808,9,36856,7
803,0,4515,2,808,1,4613,2,830,2,19318,1,,,,,,,,,,,,,,,,,831,7,6432,13,907,8,26,3,809,9,174,16
803,0,4544,1,808,1,4732,2,830,2,19918,354,,,,,,,,,,,,,,,,,831,7,6461,1,907,8,27,5,809,9,209,4
803,0,4812,2,808,1,4812,2,830,2,21844,2,,,,,,,,,,,,,,,,,831,7,7015,2,907,8,49,4,809,9,226,1
803,0,5739,2,808,1,4837,1,830,2,23504,2,,,,,,,,,,,,,,,,,831,7,8070,2,907,8,70,32,809,9,1239,7
803,0,6197,1,808,1,6327,1,830,2,26803,5,,,,,,,,,,,,,,,,,831,7,8075,2,907,8,81,1,809,9,1668,3
803,0,6432,2,808,1,8151,1,830,2,27431,1,,,,,,,,,,,,,,,,,831,7,8560,92,907,8,109,5,809,9,2152,155
803,0,6461,1,808,1,9277,2,830,2,29075,1,,,,,,,,,,,,,,,,,831,7,9156,11,907,8,140,5,809,9,2914,2
803,0,6724,1,808,1,9316,2,830,2,29863,4,,,,,,,,,,,,,,,,,831,7,9194,1,907,8,174,3,809,9,3356,4
803,0,6939,1,808,1,9318,5,830,2,30099,8,,,,,,,,,,,,,,,,,831,7,9316,2,907,8,224,5,809,9,3561,59
803,0,7016,1,808,1,9712,2,830,2,33260,12,,,,,,,,,,,,,,,,,831,7,9800,2,907,8,237,4,809,9,4355,3
803,0,7738,1,808,1,9738,1,830,2,33650,113,,,,,,,,,,,,,,,,,831,7,10745,19,907,8,702,2,809,9,5061,14
803,0,8002,1,808,1,9800,1,830,2,33651,8,,,,,,,,,,,,,,,,,831,7,10933,1,907,8,786,5,809,9,5686,17
803,0,9121,1,808,1,9829,28,830,2,36828,3,,,,,,,,,,,,,,,,,831,7,12182,5,907,8,1103,3,809,9,5779,85
803,0,9299,1,808,1,9908,1,831,2,16,1,,,,,,,,,,,,,,,,,831,7,13911,3,907,8,1109,3,809,9,6432,22
803,0,9694,1,808,1,10620,1,831,2,174,2,,,,,,,,,,,,,,,,,831,7,14383,2,907,8,1312,31,809,9,7859,2
803,0,9824,1,808,1,11486,6,831,2,209,16,,,,,,,,,,,,,,,,,831,7,15169,66,907,8,1668,8,809,9,8001,2
803,0,11486,1,808,1,12173,1057,831,2,1241,7,,,,,,,,,,,,,,,,,831,7,18924,48,907,8,1742,4,809,9,8070,6
803,0,12708,1,808,1,12302,107,831,2,1312,184,,,,,,,,,,,,,,,,,831,7,19024,1,907,8,1749,6,809,9,8075,2
803,0,13462,21,808,1,14585,2,831,2,2152,4,,,,,,,,,,,,,,,,,831,7,19355,2,907,8,2152,32,809,9,9929,2
803,0,13749,1,808,1,14742,4,831,2,2552,1,,,,,,,,,,,,,,,,,831,7,20940,5,907,8,2200,2,809,9,10430,5
803,0,13867,1,808,1,14778,12,831,2,3561,15,,,,,,,,,,,,,,,,,831,7,21844,138,907,8,2914,6,809,9,10790,1
803,0,14361,2,808,1,15305,2,831,2,4323,4,,,,,,,,,,,,,,,,,831,7,22219,2,907,8,3265,19,809,9,10794,8
803,0,14492,1,808,1,16206,1,831,2,4725,1,,,,,,,,,,,,,,,,,831,7,22822,4,907,8,3356,5,809,9,10910,5
803,0,14779,1,808,1,17826,1,831,2,5650,86,,,,,,,,,,,,,,,,,831,7,27257,34,907,8,3561,26,809,9,10933,1
803,0,15083,1,808,1,17854,2,831,2,6364,12,,,,,,,,,,,,,,,,,831,7,29550,4,907,8,3701,1,809,9,11266,24
803,0,15334,1,808,1,19262,43,831,2,6478,3,,,,,,,,,,,,,,,,,831,7,30099,16,907,8,3957,9,809,9,11403,2
803,0,15802,1,808,1,25086,1,831,2,7018,515,,,,,,,,,,,,,,,,,831,7,33070,1,907,8,4837,1,809,9,11486,6
803,0,16509,1,808,1,32743,2,831,2,7132,6,,,,,,,,,,,,,,,,,831,7,36856,19,907,8,4847,3,809,9,11922,2
803,0,17813,1,808,1,35017,3326,831,2,7377,179,,,,,,,,,,,,,,,,,901,7,786,2,907,8,5650,3,809,9,12168,2
803,0,19262,1,808,1,35830,2,831,2,8001,2,,,,,,,,,,,,,,,,,901,7,1221,2,907,8,5662,21,809,9,12222,2
803,0,19296,1,809,1,174,2,831,2,9800,2,,,,,,,,,,,,,,,,,901,7,1239,7,907,8,6057,1,809,9,13768,1
803,0,19916,1,809,1,2697,16,831,2,11414,23,,,,,,,,,,,,,,,,,901,7,1668,2,907,8,6461,2,809,9,14361,2
803,0,20497,1,809,1,2914,21,831,2,13749,2,,,,,,,,,,,,,,,,,901,7,2152,15,907,8,7575,4,809,9,14501,3
803,0,29255,1,809,1,3215,3,831,2,15802,801,,,,,,,,,,,,,,,,,901,7,3320,2,907,8,8075,2,809,9,14743,2
803,0,29278,1,809,1,3216,2,831,2,19181,9,,,,,,,,,,,,,,,,,901,7,3582,10,907,8,9167,2,809,9,14780,181
803,0,30776,1,809,1,3265,2884,831,2,19262,22,,,,,,,,,,,,,,,,,901,7,3701,2,907,8,9800,1,809,9,15169,1027
803,0,31976,4,809,1,3269,2,831,2,19918,624,,,,,,,,,,,,,,,,,901,7,7015,6,907,8,10763,4,809,9,16509,3
803,0,33650,1,809,1,3561,6,831,2,20853,1,,,,,,,,,,,,,,,,,901,7,8070,3,907,8,10910,2,809,9,17225,9
803,0,33651,1,809,1,3595,1,831,2,33260,4,,,,,,,,,,,,,,,,,901,7,8473,50,907,8,10933,5,809,9,17231,2
803,0,33774,1,809,1,3790,6,831,2,33650,37,,,,,,,,,,,,,,,,,901,7,8560,1,907,8,11106,10,809,9,20940,11
804,0,209,1,809,1,4134,5,831,2,33651,16,,,,,,,,,,,,,,,,,901,7,9156,19,907,8,11303,1,809,9,21844,8
804,0,701,325,809,1,4266,2,831,2,36828,12,,,,,,,,,,,,,,,,,901,7,10763,2,907,8,11486,13,809,9,22277,6
804,0,1955,2,809,1,4323,1,901,2,59,1,,,,,,,,,,,,,,,,,901,7,11414,3,907,8,11588,5,809,9,25751,2
804,0,2518,1,809,1,4766,4,901,2,209,45,,,,,,,,,,,,,,,,,901,7,15169,85,907,8,13749,1,809,9,26101,77
804,0,3215,1,809,1,4812,1,901,2,1241,5,,,,,,,,,,,,,,,,,901,7,18924,48,907,8,15169,688,809,9,26228,2
804,0,3320,1,809,1,4837,2,901,2,1312,81,,,,,,,,,,,,,,,,,901,7,20940,1,907,8,19262,4,809,9,27473,2
804,0,3549,1,809,1,6400,2,901,2,3557,1,,,,,,,,,,,,,,,,,901,7,21844,273,907,8,21840,1,809,9,29527,2
804,0,3561,23,809,1,7016,1,901,2,3561,3,,,,,,,,,,,,,,,,,901,7,25351,4,907,8,21844,14,809,9,29791,5
804,0,3671,22,809,1,7132,1,901,2,4323,4,,,,,,,,,,,,,,,,,901,7,36856,32,907,8,22915,3,809,9,29854,2
804,0,4538,1,809,1,7757,1,901,2,4725,948,,,,,,,,,,,,,,,,,902,7,1213,2,907,8,23342,2,809,9,29873,244
804,0,4766,1,809,1,8376,1,901,2,5650,118,,,,,,,,,,,,,,,,,902,7,1239,6,907,8,26201,6,809,9,30081,1
804,0,4788,1,809,1,9121,2,901,2,7018,154,,,,,,,,,,,,,,,,,902,7,2152,6,907,8,26238,2,809,9,30217,12
804,0,4812,6,809,1,9298,1,901,2,7132,86,,,,,,,,,,,,,,,,,902,7,3701,2,907,8,27364,1,809,9,30315,10
804,0,4837,1,809,1,10036,1,901,2,7377,81,,,,,,,,,,,,,,,,,902,7,4589,14,907,8,29668,2,809,9,33070,1
804,0,5089,1,809,1,12302,236,901,2,9318,1,,,,,,,,,,,,,,,,,902,7,6372,1,907,8,30081,11,809,9,33419,11
804,0,5739,1,809,1,12859,76,901,2,11414,24,,,,,,,,,,,,,,,,,902,7,8070,1,907,8,30217,136,809,9,35845,1
804,0,6327,2,809,1,14778,6,901,2,12322,954,,,,,,,,,,,,,,,,,902,7,8075,2,907,8,30315,3,809,9,36017,6
804,0,6432,1,809,1,15169,14,901,2,14425,54,,,,,,,,,,,,,,,,,902,7,8560,1,907,8,31708,25,809,9,36088,76
804,0,6461,1,809,1,16206,1,901,2,19181,1,,,,,,,,,,,,,,,,,902,7,9156,9,907,8,35845,1,809,9,36221,2
804,0,6478,1,809,1,19548,1,901,2,19918,311,,,,,,,,,,,,,,,,,902,7,14265,2,907,8,36856,15,809,9,36351,3
804,0,6713,1,809,1,20723,1,901,2,26803,1,,,,,,,,,,,,,,,,,902,7,15169,94,908,8,81,7,809,9,36420,43
804,0,6724,1,809,1,21844,2,901,2,29863,4,,,,,,,,,,,,,,,,,902,7,18566,2,908,8,109,4,809,9,36856,2
804,0,6848,1,809,1,22773,2,901,2,30099,6,,,,,,,,,,,,,,,,,902,7,18924,48,908,8,1668,5,810,9,71,23
804,0,6939,2,809,1,23563,1,901,2,33260,14,,,,,,,,,,,,,,,,,902,7,21844,126,908,8,1706,24,810,9,174,2
804,0,8167,1,809,1,24589,2,901,2,33650,27,,,,,,,,,,,,,,,,,902,7,22753,2,908,8,1784,3,810,9,1294,3
804,0,8560,1,809,1,26627,3,901,2,33651,17,,,,,,,,,,,,,,,,,902,7,30099,2,908,8,2152,26,810,9,1299,2
804,0,8708,1,809,1,29256,1,902,2,47,1,,,,,,,,,,,,,,,,,902,7,33322,2,908,8,2857,3,810,9,2140,3
804,0,9116,1,809,1,29550,2,902,2,81,2,,,,,,,,,,,,,,,,,902,7,36856,19,908,8,2914,6,810,9,2152,513
804,0,9121,1,809,1,31797,3,902,2,209,9,,,,,,,,,,,,,,,,,903,7,2152,2,908,8,3561,10,810,9,2386,2
804,0,9829,4,809,1,35017,45,902,2,1241,2,,,,,,,,,,,,,,,,,903,7,3701,1,908,8,3701,11,810,9,2714,8
804,0,11426,1,809,1,36727,1,902,2,1312,86,,,,,,,,,,,,,,,,,903,7,8070,1,908,8,4605,1,810,9,2828,2
804,0,11556,1,810,1,680,1,902,2,1853,6,,,,,,,,,,,,,,,,,903,7,8075,2,908,8,5662,18,810,9,3356,2
804,0,13184,1,810,1,1901,78,902,2,3557,10,,,,,,,,,,,,,,,,,903,7,9156,24,908,8,6641,2,810,9,3561,56
804,0,13462,29,810,1,2697,99,902,2,3561,11,,,,,,,,,,,,,,,,,903,7,15169,100,908,8,7151,1,810,9,3598,2
804,0,14742,1,810,1,2828,1,902,2,4323,4,,,,,,,,,,,,,,,,,903,7,18924,48,908,8,8001,3,810,9,3742,2
804,0,17228,7,810,1,3265,2885,902,2,5650,14,,,,,,,,,,,,,,,,,903,7,36856,48,908,8,8062,1,810,9,4265,1
804,0,19262,2,810,1,3549,6,902,2,6364,3,,,,,,,,,,,,,,,,,904,7,1239,11,908,8,8075,2,810,9,4267,6
804,0,22909,1,810,1,3561,11,902,2,7018,144,,,,,,,,,,,,,,,,,904,7,2152,3,908,8,9148,3,810,9,4323,11
804,0,24900,1,810,1,3595,1,902,2,7132,2,,,,,,,,,,,,,,,,,904,7,2611,1,908,8,9371,4166,810,9,5779,354
804,0,26101,1,810,1,3741,1,902,2,7377,85,,,,,,,,,,,,,,,,,904,7,3701,2,908,8,9800,1,810,9,6307,10
804,0,26831,1,810,1,4134,1,902,2,9318,1,,,,,,,,,,,,,,,,,904,7,4134,1,908,8,11486,4,810,9,6334,70
804,0,27699,1,810,1,4230,1,902,2,11414,2,,,,,,,,,,,,,,,,,904,7,8070,1,908,8,11922,2,810,9,6432,45
804,0,28919,1,810,1,4266,4,902,2,13749,2,,,,,,,,,,,,,,,,,904,7,8075,4,908,8,12181,1,810,9,6453,3
804,0,33182,1,810,1,4747,2,902,2,14425,11,,,,,,,,,,,,,,,,,904,7,8560,2,908,8,14265,3,810,9,6939,3
804,0,33379,1,810,1,4766,2,902,2,15703,1,,,,,,,,,,,,,,,,,904,7,9156,24,908,8,15083,1,810,9,7018,7
805,0,577,1,810,1,4812,1,902,2,17557,1,,,,,,,,,,,,,,,,,904,7,15169,102,908,8,15169,355,810,9,7132,10
805,0,701,1,810,1,4837,12,902,2,18302,87,,,,,,,,,,,,,,,,,904,7,18924,57,908,8,21844,7,810,9,7342,2
805,0,1955,4,810,1,5763,2,902,2,18530,3,,,,,,,,,,,,,,,,,904,7,21844,36,908,8,22277,2,810,9,7796,4
805,0,3561,17,810,1,6147,17,902,2,19918,10,,,,,,,,,,,,,,,,,904,7,36856,48,908,8,26238,10,810,9,8070,26
805,0,3591,1,810,1,6316,2,902,2,29863,6,,,,,,,,,,,,,,,,,905,7,109,1,908,8,27364,2,810,9,8075,56
805,0,3671,17,810,1,7015,2,902,2,30099,1,,,,,,,,,,,,,,,,,905,7,1226,41,908,8,29550,1,810,9,8182,23
805,0,4134,7,810,1,7046,1,902,2,31405,4,,,,,,,,,,,,,,,,,905,7,2152,7,908,8,29791,8,810,9,9194,5
805,0,4665,2,810,1,7132,5,902,2,33260,4,,,,,,,,,,,,,,,,,905,7,3701,2,908,8,30099,2,810,9,10763,1
805,0,5413,2,810,1,8342,1,902,2,33650,628,,,,,,,,,,,,,,,,,905,7,4265,9,908,8,30217,16,810,9,10794,166
805,0,6385,1,810,1,8708,57,902,2,33651,9,,,,,,,,,,,,,,,,,905,7,6263,2,908,8,30380,1,810,9,10913,5
805,0,7018,1,810,1,9316,1,902,2,36384,4,,,,,,,,,,,,,,,,,905,7,6432,10,908,8,31442,5,810,9,11305,16
805,0,7132,8,810,1,9318,5,903,2,1312,84,,,,,,,,,,,,,,,,,905,7,7838,19,908,8,36850,3,810,9,11486,7
805,0,7497,1,810,1,9706,5,903,2,1853,30,,,,,,,,,,,,,,,,,905,7,8070,4,908,8,36856,4,810,9,11790,2
805,0,7893,5,810,1,9708,1,903,2,3557,19,,,,,,,,,,,,,,,,,905,7,9156,11,909,8,3,54,810,9,11944,20
805,0,8376,2,810,1,9908,1,903,2,3561,7,,,,,,,,,,,,,,,,,905,7,10763,3,909,8,109,11,810,9,12168,6
805,0,8764,1,810,1,10101,1,903,2,4323,6,,,,,,,,,,,,,,,,,905,7,11051,5,909,8,378,3,810,9,12179,1
805,0,9318,1,810,1,11103,4,903,2,5650,13,,,,,,,,,,,,,,,,,905,7,15169,79,909,8,513,19,810,9,12182,28
805,0,9498,1,810,1,12302,33,903,2,6106,1,,,,,,,,,,,,,,,,,905,7,17229,3,909,8,701,3,810,9,12188,10
805,0,9812,1,810,1,14361,3,903,2,7018,144,,,,,,,,,,,,,,,,,905,7,17230,6,909,8,702,2,810,9,12222,1
805,0,9824,1,810,1,15169,9,903,2,7132,2,,,,,,,,,,,,,,,,,905,7,18924,46,909,8,1103,3,810,9,13401,21
805,0,10738,1,810,1,16095,2,903,2,7377,84,,,,,,,,,,,,,,,,,905,7,20940,4,909,8,1668,5,810,9,13601,66
805,0,10994,1,810,1,17054,1,903,2,8001,1,,,,,,,,,,,,,,,,,905,7,21844,183,909,8,1706,20,810,9,13749,1
805,0,11060,1,810,1,17184,3,903,2,11939,8,,,,,,,,,,,,,,,,,905,7,27364,7,909,8,1742,8,810,9,13756,11
805,0,13184,1,810,1,17709,1,903,2,12129,1,,,,,,,,,,,,,,,,,905,7,36856,21,909,8,1749,7,810,9,13890,15
805,0,13462,29,810,1,17775,1,903,2,12182,2,,,,,,,,,,,,,,,,,906,7,3,1,909,8,1757,14,810,9,14116,2
805,0,13749,673,810,1,17813,1,903,2,14425,14,,,,,,,,,,,,,,,,,906,7,109,2,909,8,2152,23,810,9,14173,6
805,0,13867,1,810,1,17877,1,903,2,15169,8,,,,,,,,,,,,,,,,,906,7,1741,5,909,8,2914,11,810,9,14383,7
805,0,14780,1,810,1,18118,2,903,2,15802,374,,,,,,,,,,,,,,,,,906,7,2033,5,909,8,3340,2,810,9,14492,1
805,0,15635,1,810,1,19548,1,903,2,29863,6,,,,,,,,,,,,,,,,,906,7,2152,3,909,8,3479,5,810,9,14780,740
805,0,17228,1,810,1,19916,1,903,2,30099,9,,,,,,,,,,,,,,,,,906,7,2914,2,909,8,3561,11,810,9,14925,13
805,0,19094,2,810,1,21120,3,903,2,30217,70,,,,,,,,,,,,,,,,,906,7,3246,5,909,8,3701,1,810,9,15169,750
805,0,19262,1,810,1,23974,1,903,2,31405,50,,,,,,,,,,,,,,,,,906,7,3356,2,909,8,3957,12,810,9,15247,5
805,0,20255,1,810,1,24589,9,903,2,33260,3,,,,,,,,,,,,,,,,,906,7,3561,8,909,8,3999,2,810,9,15270,4
805,0,20258,1,810,1,24600,2,903,2,33650,208,,,,,,,,,,,,,,,,,906,7,3701,2,909,8,4264,2,810,9,15395,8
805,0,22364,1,810,1,34320,1,903,2,33651,6,,,,,,,,,,,,,,,,,906,7,6057,2,909,8,4713,35,810,9,17225,11
805,0,25560,2,810,1,36066,2,904,2,1312,139,,,,,,,,,,,,,,,,,906,7,6356,4,909,8,5662,18,810,9,17227,119
805,0,31820,1,811,1,680,3,904,2,1853,1,,,,,,,,,,,,,,,,,906,7,6432,8,909,8,6057,1,810,9,19296,1
805,0,32636,1,811,1,1133,1,904,2,3561,8,,,,,,,,,,,,,,,,,906,7,8070,3,909,8,6461,1,810,9,19355,2
805,0,36727,1,811,1,2108,2,904,2,4134,1,,,,,,,,,,,,,,,,,906,7,9156,4,909,8,6641,3,810,9,20029,7
806,0,156,42,811,1,2828,2,904,2,4181,1,,,,,,,,,,,,,,,,,906,7,12222,4,909,8,7018,6,810,9,20940,6
806,0,209,2,811,1,3265,4665,904,2,4323,7,,,,,,,,,,,,,,,,,906,7,15169,63,909,8,7355,13,810,9,21844,2
806,0,701,1,811,1,3307,2,904,2,5650,13,,,,,,,,,,,,,,,,,906,7,16582,5,909,8,8075,2,810,9,22373,6
806,0,1257,1,811,1,3462,4,904,2,7018,147,,,,,,,,,,,,,,,,,906,7,17234,2,909,8,8137,6,810,9,22758,2
806,0,1955,22,811,1,3561,6,904,2,7132,2,,,,,,,,,,,,,,,,,906,7,18924,52,909,8,10565,2,810,9,22822,138
806,0,2856,1,811,1,4134,8,904,2,7377,139,,,,,,,,,,,,,,,,,906,7,19024,1,909,8,10753,12,810,9,23274,52
806,0,3352,4,811,1,4645,1,904,2,9371,1,,,,,,,,,,,,,,,,,906,7,20940,1,909,8,10763,6,810,9,23377,2
806,0,3561,4,811,1,4837,2,904,2,11939,12,,,,,,,,,,,,,,,,,906,7,21844,85,909,8,10933,1,810,9,25751,2
806,0,3671,7,811,1,5384,1,904,2,12129,1,,,,,,,,,,,,,,,,,906,7,26347,1,909,8,11486,4,810,9,26101,155
806,0,4515,4,811,1,6412,1,904,2,12182,4,,,,,,,,,,,,,,,,,906,7,30217,10,909,8,13326,11,810,9,26914,2
806,0,4538,1,811,1,7018,2,904,2,13749,1,,,,,,,,,,,,,,,,,906,7,36856,10,909,8,15169,271,810,9,29960,10
806,0,4766,1,811,1,7046,1,904,2,15169,7,,,,,,,,,,,,,,,,,907,7,109,5,909,8,16429,4,810,9,30315,9
806,0,4837,1,811,1,7132,5,904,2,27596,2,,,,,,,,,,,,,,,,,907,7,1239,10,909,8,21844,3,810,9,30756,7
806,0,6128,1,811,1,9269,1,904,2,29863,2,,,,,,,,,,,,,,,,,907,7,2152,1,909,8,22822,2,810,9,32181,1
806,0,6467,1,811,1,9318,2,904,2,30099,7,,,,,,,,,,,,,,,,,907,7,2200,18,909,8,26228,10,810,9,33070,1
806,0,7015,1,811,1,12302,3,904,2,31405,20,,,,,,,,,,,,,,,,,907,7,3265,7,909,8,26238,22,810,9,33739,6
806,0,7029,1,811,1,12430,1,904,2,33260,3,,,,,,,,,,,,,,,,,907,7,3614,8,909,8,29550,1,810,9,36088,301
806,0,7132,13,811,1,14778,6,904,2,33650,170,,,,,,,,,,,,,,,,,907,7,3701,2,909,8,29720,3,810,9,36221,1
806,0,7303,1,811,1,15141,2,904,2,33651,6,,,,,,,,,,,,,,,,,907,7,4589,19,909,8,30217,60,810,9,36323,1
806,0,7497,1,811,1,15169,17,905,2,81,2,,,,,,,,,,,,,,,,,907,7,4837,3,909,8,30983,1,810,9,36839,2
806,0,7552,1,811,1,17813,2,905,2,174,1,,,,,,,,,,,,,,,,,907,7,6057,2,909,8,36816,10,810,9,36856,2
806,0,7738,1,811,1,18687,2,905,2,209,75,,,,,,,,,,,,,,,,,907,7,6496,2,909,8,36856,11,811,9,55,2
806,0,7788,1,811,1,22291,1,905,2,1312,142,,,,,,,,,,,,,,,,,907,7,8070,1,910,8,109,8,811,9,209,70
806,0,7893,5,811,1,29256,1,905,2,3561,7,,,,,,,,,,,,,,,,,907,7,8075,2,910,8,2152,1,811,9,559,3
806,0,8001,1,811,1,33438,2,905,2,4323,4,,,,,,,,,,,,,,,,,907,7,9156,10,910,8,5650,1,811,9,1668,6
806,0,9803,1,812,1,174,2,905,2,5650,125,,,,,,,,,,,,,,,,,907,7,9800,1,910,8,8070,2,811,9,2140,10
806,0,9808,1,812,1,680,1,905,2,6360,1,,,,,,,,,,,,,,,,,907,7,10532,1,910,8,15169,4,811,9,2152,460
806,0,11492,1,812,1,786,2,905,2,7018,214,,,,,,,,,,,,,,,,,907,7,15169,89,910,8,29550,1,811,9,3356,2
806,0,13462,25,812,1,855,1,905,2,7132,2,,,,,,,,,,,,,,,,,907,7,18924,48,911,8,3,51,811,9,3561,76
806,0,13749,40,812,1,1221,2,905,2,7377,141,,,,,,,,,,,,,,,,,907,7,20940,1,911,8,14,8,811,9,3742,8
806,0,14780,1,812,1,1785,2,905,2,11414,24,,,,,,,,,,,,,,,,,907,7,21844,181,911,8,27,2,811,9,4355,2
806,0,15802,1,812,1,2108,18,905,2,11939,14,,,,,,,,,,,,,,,,,907,7,22171,4,911,8,81,8,811,9,5539,3
806,0,17563,2,812,1,3265,4676,905,2,12182,8,,,,,,,,,,,,,,,,,907,7,23123,2,911,8,109,13,811,9,5779,298
806,0,19262,1,812,1,3307,17,905,2,14425,74,,,,,,,,,,,,,,,,,907,7,25973,30,911,8,226,2,811,9,6318,28
806,0,19444,1,812,1,3462,2,905,2,15083,2,,,,,,,,,,,,,,,,,907,7,27364,3,911,8,1668,11,811,9,6334,2
806,0,21637,1,812,1,3561,18,905,2,15169,4,,,,,,,,,,,,,,,,,907,7,30315,8,911,8,1842,4,811,9,6432,38
806,0,24940,1,812,1,3786,1,905,2,19918,325,,,,,,,,,,,,,,,,,907,7,36856,23,911,8,2152,11,811,9,6453,9
806,0,29415,1,812,1,4134,10,905,2,29863,4,,,,,,,,,,,,,,,,,908,7,109,5,911,8,2914,39,811,9,7018,43
806,0,30380,1,812,1,4266,2,905,2,30099,7,,,,,,,,,,,,,,,,,908,7,553,13,911,8,3356,6,811,9,7132,8
806,0,33182,1,812,1,4323,1,905,2,33260,8,,,,,,,,,,,,,,,,,908,7,1239,5,911,8,3388,6,811,9,7260,11
806,0,33668,1,812,1,4766,6,905,2,33650,28,,,,,,,,,,,,,,,,,908,7,2152,1,911,8,3561,4,811,9,8070,9
806,0,34126,27,812,1,4788,1,905,2,33651,8,,,,,,,,,,,,,,,,,908,7,3701,1,911,8,3701,1,811,9,8075,41
807,0,209,2,812,1,4837,23,905,2,36856,2,,,,,,,,,,,,,,,,,908,7,7018,1,911,8,3957,25,811,9,9194,12
807,0,701,1,812,1,6461,2,906,2,25,5,,,,,,,,,,,,,,,,,908,7,8062,2,911,8,4355,6,811,9,10532,12
807,0,1239,1,812,1,6577,1,906,2,131,33,,,,,,,,,,,,,,,,,908,7,8070,1,911,8,4837,1,811,9,10763,6
807,0,1785,1,812,1,7016,1,906,2,209,99,,,,,,,,,,,,,,,,,908,7,8075,2,911,8,5662,9,811,9,10794,27
807,0,1955,1,812,1,7499,1,906,2,1312,85,,,,,,,,,,,,,,,,,908,7,9156,7,911,8,6128,1,811,9,10912,46
807,0,3352,1,812,1,7557,1,906,2,2152,42,,,,,,,,,,,,,,,,,908,7,9800,1,911,8,6453,8,811,9,11486,9
807,0,3462,2,812,1,7643,1,906,2,2914,3,,,,,,,,,,,,,,,,,908,7,12181,4,911,8,6650,3,811,9,11790,4
807,0,3561,30,812,1,7693,1,906,2,3561,15,,,,,,,,,,,,,,,,,908,7,15083,4,911,8,7015,2,811,9,12182,16
807,0,3671,17,812,1,8220,3,906,2,4323,1,,,,,,,,,,,,,,,,,908,7,15169,33,911,8,7018,96,811,9,12222,8
807,0,4134,2,812,1,8764,1,906,2,4760,10,,,,,,,,,,,,,,,,,908,7,18924,48,911,8,7355,28,811,9,13401,7
807,0,4513,1,812,1,9318,5,906,2,4983,6,,,,,,,,,,,,,,,,,908,7,20940,1,911,8,8070,7,811,9,13601,2
807,0,4544,1,812,1,9658,1,906,2,5650,212,,,,,,,,,,,,,,,,,908,7,21844,63,911,8,8075,2,811,9,13756,21
807,0,4713,3,812,1,10013,1,906,2,6364,3,,,,,,,,,,,,,,,,,908,7,22171,2,911,8,10755,125,811,9,13890,17
807,0,4837,5,812,1,11486,4,906,2,6432,2,,,,,,,,,,,,,,,,,908,7,25973,12,911,8,11944,1,811,9,14173,18
807,0,5432,1,812,1,11908,2,906,2,7018,153,,,,,,,,,,,,,,,,,908,7,27364,12,911,8,12168,2,811,9,14280,1
807,0,5462,1,812,1,13767,3,906,2,7132,6,,,,,,,,,,,,,,,,,908,7,29550,2,911,8,12306,14,811,9,14780,688
807,0,5617,1,812,1,14778,4,906,2,7377,85,,,,,,,,,,,,,,,,,908,7,36856,13,911,8,12437,2,811,9,15169,936
807,0,6432,1,812,1,15169,21,906,2,8001,1,,,,,,,,,,,,,,,,,909,7,109,11,911,8,13462,3,811,9,15226,9
807,0,6467,1,812,1,15412,5,906,2,10763,2,,,,,,,,,,,,,,,,,909,7,2152,3,911,8,13749,1,811,9,16276,5
807,0,6724,1,812,1,16810,1,906,2,11414,27,,,,,,,,,,,,,,,,,909,7,3701,1,911,8,14135,1,811,9,16509,3
807,0,6830,1,812,1,17547,1,906,2,11486,1,,,,,,,,,,,,,,,,,909,7,6057,2,911,8,15169,496,811,9,17225,20
807,0,6939,1,812,1,17813,6,906,2,14425,5,,,,,,,,,,,,,,,,,909,7,8070,1,911,8,16509,11,811,9,20461,9
807,0,7021,1,812,1,17820,1,906,2,14719,6,,,,,,,,,,,,,,,,,909,7,8075,4,911,8,19262,2,811,9,20940,4
807,0,7132,27,812,1,18566,2,906,2,15169,16,,,,,,,,,,,,,,,,,909,7,9156,1,911,8,20940,12,811,9,21844,4
807,0,7552,1,812,1,19262,1,906,2,19918,104,,,,,,,,,,,,,,,,,909,7,15169,11,911,8,21844,13,811,9,22822,174
807,0,7738,1,812,1,19429,1,906,2,20940,6,,,,,,,,,,,,,,,,,909,7,18924,48,911,8,23123,1,811,9,25751,27
